...1,date,audience,creative_family,creative_version,platform,ad_format,campaign_traffic,total_sessions,total_bounces,total_duration,days_away,latest_report
9495,2022-05-28,2,CloseFaster,3steps,LinkedIn,Single image,Campaign,2,0,0,156,0
9496,2022-09-11,4,CloseFaster,FasterAll,User ID Display,NA,Campaign,27,0,0,50,0
9497,2022-07-05,4,UnfairAdvantage,one_page,User ID Display,NA,Campaign,11,0,0,118,0
9498,2022-05-01,4,UnfairAdvantage,1099,Domain Display,Single image,Campaign,4,0,0,183,0
9499,2022-09-29,1,CloserTwins,EarlyBird,LinkedIn,Single image,Campaign,1,0,248,32,0
9500,2022-09-15,5,CloseFaster,FasterAll,Domain Display,NA,Campaign,3,0,0,46,0
9501,2022-06-14,5,CloseFaster,MoreAll,Domain Display,NA,Campaign,6,0,0,139,0
9502,2022-06-18,1,UnfairAdvantage,one_page,Domain Display,NA,Campaign,1,0,363,135,0
9503,2022-10-30,4,UnfairAdvantage,NoDTI,Domain Display,Single image,Campaign,21,0,24.9999999999999,1,1
9504,2022-05-18,5,CloseFaster,FasterAll,Domain Display,NA,Campaign,6,0,0,166,0
9505,2022-04-27,4,CloserTwins,Faceoff1,LinkedIn,Video,Campaign,1,0,0,187,0
9506,2022-05-13,3,CloserTwins,Paperwork,Facebook,Video,Campaign,1,0,0,171,0
9507,2022-05-23,2,CloserTwins,CloseMore,Domain Display,NA,Campaign,1,0,241,161,0
9508,2022-07-24,5,CloserTwins,interactive,Domain Display,NA,Campaign,1,0,0,99,0
9509,2022-04-28,3,CloserTwins,Cutdown1A,LinkedIn,Video,Campaign,1,0,0,186,0
9510,2022-05-11,6,Trade Media Ads,ROS1,Trade Media,Housingwire,Campaign,6,0,21.9999999999999,173,0
9511,2022-04-24,2,UnfairAdvantage,one_page,LinkedIn,Single image,Campaign,1,0,0,190,0
9512,2022-05-01,2,CloserTwins,Paperwork,LinkedIn,Video,Campaign,1,0,8,183,0
9513,2022-10-19,5,CloseFaster,MoreAll,Domain Display,NA,Campaign,20,0,6,12,1
9514,2022-05-12,1,CloserTwins,Faster,Domain Display,NA,Campaign,1,0,0,172,0
9515,2022-04-11,6,CompetitiveOpportunity,Cancelingyourlock,Domain Display,Single image,Campaign,32,0,57.9999999999999,203,0
9516,2022-09-09,5,UnfairAdvantage,NoDTI,Domain Display,Single image,Campaign,6,0,0,52,0
9517,2022-10-06,4,UnfairAdvantage,1099,User ID Display,NA,Campaign,19,0,0,25,0
9518,2022-08-17,4,CloseFaster,FasterAll,Domain Display,NA,Campaign,1,0,0,75,0
9519,2022-07-15,4,UnfairAdvantage,one_page,LinkedIn,Single image,Campaign,2,0,0,108,0
9520,2022-10-07,5,CloseFaster,NoDTI,LinkedIn,Single image,Campaign,1,0,0,24,0
9521,2022-05-17,1,UnfairAdvantage,one_page,Domain Display,NA,Campaign,1,0,0,167,0
9522,2022-05-26,4,CloserTwins,ShapeUp,LinkedIn,Video,Campaign,2,0,0,158,0
9523,2022-05-01,4,UnfairAdvantage,one_page,LinkedIn,Single image,Campaign,2,0,0,183,0
9524,2022-08-19,4,CloserTwins,MoreLoansAll,Domain Display,NA,Campaign,1,0,0,73,0
9525,2022-08-07,5,CloseFaster,MoreNoReg,User ID Display,NA,Campaign,5,0,0,85,0
9526,2022-07-31,4,UnfairAdvantage,1099,User ID Display,Single image,Campaign,4,0,0,92,0
9527,2022-05-08,4,CloseFaster,3steps,LinkedIn,Single image,Campaign,2,0,0,176,0
9528,2022-09-26,1,CloserTwins,Cutdown1A,Domain Display,Video,Campaign,1,0,0,35,0
9529,2022-09-13,6,SEM Ads,Close More. Close Faster.,Google SEM,CPC,Campaign,2,0,77,48,0
9530,2022-06-30,NA,UnfairAdvantage,NoDTI,LinkedIn,Single image,Campaign,4,0,2022.99999999999,123,0
9531,2022-08-06,4,CloseFaster,NoDTI,LinkedIn,Single image,Campaign,1,0,0,86,0
9532,2022-06-01,5,CloseFaster,FasterAll,Domain Display,NA,Campaign,7,0,0,152,0
9533,2022-07-24,2,CloserTwins,MoreLoans,Facebook,Video,Campaign,1,0,0,99,0
9534,2022-07-28,4,UnfairAdvantage,1099,User ID Display,Single image,Campaign,7,0,0,95,0
9535,2022-05-11,NA,CompetitiveOpportunity,Cancelingyourlock,LinkedIn,Single image,Campaign,1,0,0,173,0
9536,2022-10-02,4,UnfairAdvantage,1099,User ID Display,NA,Campaign,18,0,0,29,0
9537,2022-10-19,6,CloserTwins,RTB,Trade Media,Inside_mortgage_finance_newsletter,Campaign,3,0,190,12,1
9538,2022-07-30,4,UnfairAdvantage,one_page,Domain Display,NA,Campaign,2,0,0,93,0
9539,2022-07-14,5,UnfairAdvantage,Animated,Domain Display,Animated,Campaign,6,0,0,109,0
9540,2022-05-10,2,CloserTwins,Cutdown1A,Facebook,Video,Campaign,1,0,0,174,0
9541,2022-08-30,1,UnfairAdvantage,1099,User ID Display,Single image,Campaign,7,0,0,62,0
9542,2022-09-06,2,UnfairAdvantage,NoDTI,User ID Display,Single image,Campaign,1,0,0,55,0
9544,2022-08-19,3,CloserTwins,MoreLoansAll,User ID Display,NA,Campaign,11,0,0,73,0
9545,2022-08-24,5,UnfairAdvantage,one_page,Domain Display,NA,Campaign,7,0,0,68,0
9546,2022-09-08,5,CloserTwins,Competitors,Domain Display,NA,Campaign,1,0,0,53,0
9547,2022-10-11,3,CloserTwins,Faceoff,Domain Display,NA,Campaign,1,0,0,20,0
9548,2022-04-21,2,CloseFaster,MoreAll,Domain Display,NA,Campaign,4,0,1295,193,0
9549,2022-06-12,4,CloseFaster,NoDTI,LinkedIn,Single image,Campaign,2,0,0,141,0
9550,2022-09-01,4,CloserTwins,MoreLoansAll,User ID Display,NA,Campaign,5,0,0,60,0
9551,2022-07-30,2,CloserTwins,MoreLoansAll,User ID Display,NA,Campaign,11,0,0,93,0
9552,2022-06-19,2,CloserTwins,Cutdown1A,Domain Display,Video,Campaign,1,0,0,134,0
9553,2022-09-27,5,CloseFaster,FasterReg,User ID Display,NA,Campaign,15,14,9.99999999999999,34,0
9554,2022-09-26,1,CloseFaster,FasterAll,User ID Display,NA,Campaign,18,0,0,35,0
9555,2022-05-11,5,CloserTwins,Faceoff,Domain Display,NA,Campaign,5,0,0,173,0
9556,2022-09-06,4,UnfairAdvantage,1099,Domain Display,Single image,Campaign,2,0,0,55,0
9557,2022-06-07,1,CloserTwins,Paperwork,Facebook,Video,Campaign,1,0,0,146,0
9559,2022-05-08,3,CloserTwins,Paperwork,Facebook,Video,Campaign,1,0,0,176,0
9560,2022-07-31,5,UnfairAdvantage,1099,Domain Display,Single image,Campaign,9,0,29.9999999999999,92,0
9561,2022-05-21,2,CloserTwins,ShapeUp,LinkedIn,Video,Campaign,1,0,0,163,0
9562,2022-07-14,6,SEM Ads,We Are America's CDFI,Google SEM,CPC,Campaign,5,0,0,109,0
9563,2022-09-29,2,UnfairAdvantage,one_page,User ID Display,NA,Campaign,2,0,0,32,0
9564,2022-10-07,3,UnfairAdvantage,NoDTI,User ID Display,Single image,Campaign,16,0,158,24,0
9565,2022-10-17,NA,UnfairAdvantage,1099,User ID Display,Single image,Campaign,1,0,0,14,0
9566,2022-07-25,1,CloseFaster,3steps,LinkedIn,Single image,Campaign,1,0,0,98,0
9567,2022-08-12,NA,UnfairAdvantage,NoDTI,LinkedIn,Single image,Campaign,1,0,0,80,0
9568,2022-09-24,2,UnfairAdvantage,one_page,User ID Display,NA,Campaign,2,0,0,37,0
9569,2022-08-26,5,CloserTwins,Faceoff,Domain Display,NA,Campaign,3,0,0,66,0
9570,2022-08-02,5,CloserTwins,MoreLoansAll,Domain Display,NA,Campaign,5,0,2,90,0
9571,2022-08-27,4,UnfairAdvantage,NoDTI,Domain Display,Single image,Campaign,7,0,94.9999999999998,65,0
9572,2022-06-25,1,CloserTwins,Faceoff2,Facebook,Video,Campaign,1,0,0,128,0
9573,2022-10-13,3,UnfairAdvantage,NoDTI,User ID Display,Single image,Campaign,26,0,0,18,0
9574,2022-07-30,3,CloserTwins,MoreLoansAll,Domain Display,NA,Campaign,1,0,0,93,0
9575,2022-06-23,4,CloserTwins,Cutdown1B,Domain Display,Video,Campaign,3,0,0,130,0
9576,2022-09-04,6,Trade Media Ads,ROS1,Trade Media,Housingwire,Campaign,1,0,0,57,0
9577,2022-06-17,1,CloserTwins,Cutdown1B,Domain Display,Video,Campaign,1,0,0,136,0
9578,2022-10-04,4,CloserTwins,CloseMore,Domain Display,NA,Campaign,1,0,80,27,0
9579,2022-04-29,5,UnfairAdvantage,All,LinkedIn,Carousel,Campaign,13,0,144,185,0
9580,2022-05-14,5,UnfairAdvantage,one_page,Domain Display,NA,Campaign,1,0,0,170,0
9581,2022-05-05,1,CloserTwins,EarlyBird,Facebook,Single image,Campaign,1,0,0,179,0
9582,2022-09-11,3,CloseFaster,MoreAll,User ID Display,NA,Campaign,18,0,0,50,0
9583,2022-05-09,6,Trade Media Ads,728x90,Trade Media,National_mortgage_news,Campaign,1,0,6,175,0
9584,2022-05-24,2,CloserTwins,Paperwork,Facebook,Video,Campaign,1,0,0,160,0
9585,2022-04-30,5,CloserTwins,Faceoff,Domain Display,NA,Campaign,9,0,0,184,0
9586,2022-08-07,2,UnfairAdvantage,one_page,User ID Display,NA,Campaign,1,0,0,85,0
9587,2022-10-19,5,CloserTwins,Faceoff,Domain Display,NA,Campaign,68,0,342.999999999999,12,1
9588,2022-10-09,5,UnfairAdvantage,All,LinkedIn,Carousel,Campaign,8,0,0,22,0
9589,2022-08-08,1,UnfairAdvantage,All,LinkedIn,Carousel,Campaign,1,0,0,84,0
9590,2022-05-12,5,UnfairAdvantage,1099,Domain Display,Single image,Campaign,5,0,20,172,0
9591,2022-06-06,3,CloserTwins,Faceoff,Domain Display,NA,Campaign,2,0,0,147,0
9592,2022-06-30,2,CloserTwins,Faceoff,Domain Display,NA,Campaign,1,0,0,123,0
9593,2022-07-07,4,UnfairAdvantage,one_page,LinkedIn,Single image,Campaign,2,0,0,116,0
9594,2022-07-17,5,CloserTwins,interactive,Domain Display,NA,Campaign,1,0,0,106,0
9595,2022-08-01,5,UnfairAdvantage,Animated,Domain Display,Animated,Campaign,2,0,0,91,0
9596,2022-09-27,2,UnfairAdvantage,one_page,User ID Display,NA,Campaign,5,0,0,34,0
9597,2022-07-13,2,CloserTwins,Cutdown1B,Facebook,Video,Campaign,1,0,0,110,0
9598,2022-08-27,3,CloserTwins,Faceoff,Domain Display,NA,Campaign,2,0,0,65,0
9599,2022-05-12,4,UnfairAdvantage,one_page,Domain Display,NA,Campaign,2,0,0,172,0
9600,2022-08-13,2,CloserTwins,Cutdown1B,Domain Display,Video,Campaign,1,0,0,79,0
9601,2022-08-20,5,CloseFaster,FasterAll,Domain Display,NA,Campaign,3,0,1059,72,0
9602,2022-06-15,4,CloseFaster,MoreAll,User ID Display,NA,Campaign,9,0,0,138,0
9603,2022-09-26,3,UnfairAdvantage,one_page,User ID Display,NA,Campaign,10,0,0,35,0
9604,2022-05-02,5,CloseFaster,3steps,LinkedIn,Single image,Campaign,13,0,43,182,0
9605,2022-05-20,5,CloserTwins,Cutdown1B,LinkedIn,Video,Campaign,3,0,0,164,0
9606,2022-06-02,4,CloserTwins,Faster,Domain Display,NA,Campaign,5,0,0,151,0
9607,2022-05-17,4,CloserTwins,EarlyBird,LinkedIn,Single image,Campaign,1,0,0,167,0
9608,2022-10-14,3,CloserTwins,Cutdown1A,Domain Display,Video,Campaign,1,0,0,17,0
9609,2022-09-01,5,UnfairAdvantage,NoDTI,LinkedIn,Single image,Campaign,2,0,0,60,0
9610,2022-08-21,1,CloseFaster,FasterAll,User ID Display,NA,Campaign,3,0,0,71,0
9611,2022-09-06,1,UnfairAdvantage,NoDTI,Domain Display,Single image,Campaign,1,0,0,55,0
9612,2022-07-05,4,UnfairAdvantage,1099,User ID Display,Single image,Campaign,6,0,0,118,0
9613,2022-10-05,NA,(not set),NA,NA,NA,General traffic,2656,383,947993.999999999,26,0
9614,2022-06-25,2,UnfairAdvantage,one_page,Facebook,Single image,Campaign,1,0,0,128,0
9615,2022-10-11,4,UnfairAdvantage,NoDTI,User ID Display,Single image,Campaign,15,0,4.99999999999999,20,0
9616,2022-09-17,4,UnfairAdvantage,NoDTI,Domain Display,Single image,Campaign,2,0,0,44,0
9617,2022-07-26,4,UnfairAdvantage,one_page,Domain Display,NA,Campaign,4,0,4,97,0
9618,2022-08-09,3,CloseFaster,MoreAll,Domain Display,NA,Campaign,1,0,0,83,0
9619,2022-05-12,5,UnfairAdvantage,NoDTI,LinkedIn,Single image,Campaign,2,0,0,172,0
9620,2022-09-06,2,CloserTwins,Cutdown1B,Domain Display,Video,Campaign,1,0,0,55,0
9621,2022-05-23,4,CloserTwins,Cutdown1B,Domain Display,Video,Campaign,2,0,0,161,0
9622,2022-07-31,1,UnfairAdvantage,one_page,Facebook,Single image,Campaign,1,0,0,92,0
9623,2022-08-17,1,UnfairAdvantage,NoDTI,LinkedIn,Single image,Campaign,1,0,0,75,0
9624,2022-10-04,3,UnfairAdvantage,NoDTI,Domain Display,Single image,Campaign,2,0,0,27,0
9625,2022-07-19,3,CloserTwins,Cutdown1B,Facebook,Video,Campaign,1,0,0,104,0
9626,2022-10-29,4,UnfairAdvantage,1099,Domain Display,NA,Campaign,66,0,717,2,1
9627,2022-06-06,1,CloserTwins,Cutdown1B,Facebook,Video,Campaign,1,0,0,147,0
9628,2022-05-02,4,UnfairAdvantage,one_page,Domain Display,NA,Campaign,3,0,0,182,0
9629,2022-04-24,6,SEM Ads,NA,Google SEM,CPC,Campaign,24,0,1406.99999999999,190,0
9630,2022-07-21,4,UnfairAdvantage,one_page,Domain Display,NA,Campaign,1,0,0,102,0
9631,2022-05-05,2,CloserTwins,ShapeUp,Facebook,Video,Campaign,3,0,0,179,0
9632,2022-10-26,4,UnfairAdvantage,NoDTI,Domain Display,Single image,Campaign,5,0,0,5,1
9633,2022-10-18,4,CloseFaster,3steps,LinkedIn,Single image,Campaign,7,0,0,13,1
9634,2022-05-08,1,CloserTwins,Cutdown1B,Domain Display,Video,Campaign,1,0,0,176,0
9635,2022-09-11,2,CloserTwins,EarlyBird,LinkedIn,Single image,Campaign,1,0,0,50,0
9636,2022-07-08,5,CloserTwins,Competitors,Domain Display,NA,Campaign,3,0,0,115,0
9637,2022-09-27,4,UnfairAdvantage,1099,User ID Display,NA,Campaign,23,0,0,34,0
9638,2022-06-16,1,CloserTwins,MoreLoansAll,Domain Display,NA,Campaign,1,0,0,137,0
9639,2022-07-20,4,UnfairAdvantage,one_page,LinkedIn,Single image,Campaign,2,0,0,103,0
9641,2022-08-10,4,CloserTwins,CloseMore,Domain Display,NA,Campaign,5,0,0,82,0
9642,2022-10-05,2,CloseFaster,MoreAll,User ID Display,NA,Campaign,8,0,0,26,0
9643,2022-07-30,1,CloserTwins,Cutdown1A,Domain Display,Video,Campaign,2,0,0,93,0
9644,2022-08-07,3,CloserTwins,EarlyBird,Facebook,Single image,Campaign,1,0,0,85,0
9645,2022-10-23,4,UnfairAdvantage,one_page,Domain Display,NA,Campaign,21,0,292,8,1
9646,2022-10-31,4,UnfairAdvantage,1099,User ID Display,Single image,Campaign,2,0,0,0,1
9647,2022-09-02,4,CloseFaster,NoDTI,LinkedIn,Single image,Campaign,1,0,0,59,0
9648,2022-10-28,3,UnfairAdvantage,1099,User ID Display,Single image,Campaign,1,0,0,3,1
9649,2022-10-02,4,CloserTwins,MoreLoansAll,User ID Display,NA,Campaign,22,0,19.9999999999999,29,0
9650,2022-04-25,1,CloserTwins,Cutdown1B,Facebook,Video,Campaign,1,0,0,189,0
9651,2022-07-14,6,Trade Media Ads,ROS1,Trade Media,Housingwire,Campaign,1,0,0,109,0
9652,2022-08-09,3,UnfairAdvantage,1099,User ID Display,Single image,Campaign,8,0,0,83,0
9653,2022-08-10,4,CloserTwins,EarlyBird,LinkedIn,Single image,Campaign,1,0,0,82,0
9654,2022-07-29,4,UnfairAdvantage,one_page,Domain Display,NA,Campaign,7,0,0,94,0
9655,2022-08-12,3,UnfairAdvantage,1099,User ID Display,Single image,Campaign,9,0,0,80,0
9656,2022-10-12,6,CloserTwins,RTB,Trade Media,Inside_mortgage_finance_newsletter,Campaign,6,0,0,19,0
9657,2022-10-24,3,UnfairAdvantage,1099,LinkedIn,Single image,Campaign,1,0,0,7,1
9658,2022-07-07,4,CloseFaster,MoreAll,Domain Display,NA,Campaign,2,0,0,116,0
9659,2022-10-31,5,CloseFaster,MoreNoReg,User ID Display,NA,Campaign,3,0,0,0,1
9660,2022-06-29,1,CloserTwins,Paperwork,Facebook,Video,Campaign,1,0,0,124,0
9661,2022-09-07,4,UnfairAdvantage,one_page,LinkedIn,Single image,Campaign,2,0,0,54,0
9662,2022-04-05,6,Trade Media Ads,ROS1,Trade Media,Housingwire,Campaign,12,0,1099.99999999999,209,0
9663,2022-06-06,1,UnfairAdvantage,All,Facebook,Carousel,Campaign,1,0,0,147,0
9664,2022-07-02,5,UnfairAdvantage,NoDTI,LinkedIn,Single image,Campaign,1,0,0,121,0
9665,2022-05-11,2,CloserTwins,Paperwork,Facebook,Video,Campaign,1,0,0,173,0
9666,2022-07-29,3,CloseFaster,FasterAll,User ID Display,NA,Campaign,4,0,0,94,0
9667,2022-08-22,4,UnfairAdvantage,NoDTI,Domain Display,Single image,Campaign,2,0,0,70,0
9668,2022-09-09,1,UnfairAdvantage,one_page,User ID Display,NA,Campaign,26,0,0,52,0
9669,2022-09-25,1,CloseFaster,FasterAll,User ID Display,NA,Campaign,25,0,2,36,0
9670,2022-09-28,4,CloserTwins,Faceoff,Domain Display,NA,Campaign,1,0,0,33,0
9671,2022-06-20,4,UnfairAdvantage,one_page,User ID Display,NA,Campaign,3,0,0,133,0
9672,2022-07-16,3,UnfairAdvantage,NoDTI,Domain Display,Single image,Campaign,1,0,0,107,0
9673,2022-09-01,2,UnfairAdvantage,one_page,User ID Display,NA,Campaign,1,0,0,60,0
9674,2022-09-07,5,CloseFaster,MoreAll,Domain Display,NA,Campaign,3,0,0,54,0
9675,2022-10-11,1,UnfairAdvantage,1099,Domain Display,Single image,Campaign,2,0,0,20,0
9676,2022-04-06,6,CompetitiveOpportunity,Theycancelweclose,Domain Display,Single image,Campaign,11,0,181,208,0
9677,2022-04-28,5,CloserTwins,EarlyBird,LinkedIn,Single image,Campaign,5,0,803,186,0
9678,2022-09-21,2,UnfairAdvantage,one_page,User ID Display,NA,Campaign,5,0,0,40,0
9679,2022-10-23,3,UnfairAdvantage,1099,User ID Display,Single image,Campaign,18,0,0,8,1
9680,2022-05-14,4,CloserTwins,Faceoff,Domain Display,NA,Campaign,1,0,0,170,0
9681,2022-09-04,5,UnfairAdvantage,NoDTI,LinkedIn,Single image,Campaign,1,0,0,57,0
9683,2022-05-11,5,CloserTwins,Cutdown1B,LinkedIn,Video,Campaign,2,0,0,173,0
9684,2022-08-14,1,UnfairAdvantage,one_page,LinkedIn,Single image,Campaign,1,0,0,78,0
9685,2022-10-06,5,CloseFaster,FasterReg,User ID Display,NA,Campaign,20,19,1059.99999999999,25,0
9686,2022-05-12,4,UnfairAdvantage,NoDTI,Domain Display,Single image,Campaign,1,0,0,172,0
9687,2022-09-03,6,SEM Ads,Close More. Close Faster.,Google SEM,CPC,Campaign,1,0,0,58,0
9688,2022-05-02,2,CloserTwins,Cutdown1B,Domain Display,Video,Campaign,1,0,0,182,0
9689,2022-05-01,1,UnfairAdvantage,one_page,Facebook,Single image,Campaign,3,0,57,183,0
9690,2022-08-31,6,SEM Ads,We Are America's CDFI,Google SEM,CPC,Campaign,5,0,151,61,0
9691,2022-10-04,1,UnfairAdvantage,one_page,User ID Display,NA,Campaign,29,0,0,27,0
9693,2022-10-18,1,UnfairAdvantage,NoDTI,Domain Display,Single image,Campaign,1,0,0,13,1
9694,2022-09-10,2,CloserTwins,MoreLoansAll,User ID Display,NA,Campaign,7,0,0,51,0
9695,2022-09-18,1,CloseFaster,MoreAll,User ID Display,NA,Campaign,16,0,0,43,0
9696,2022-08-04,4,UnfairAdvantage,one_page,User ID Display,NA,Campaign,1,0,0,88,0
9697,2022-05-29,6,Trade Media Ads,ROS5,Trade Media,Housingwire,Campaign,1,0,0,155,0
9698,2022-07-15,3,CloserTwins,Cutdown1A,Facebook,Video,Campaign,1,0,0,108,0
9699,2022-07-20,6,SEM Ads,We Are America's CDFI,Google SEM,CPC,Campaign,3,0,125,103,0
9700,2022-10-26,4,CloserTwins,Cutdown1A,Domain Display,Video,Campaign,2,0,0,5,1
9701,2022-08-07,1,CloseFaster,FasterAll,User ID Display,NA,Campaign,4,0,0,85,0
9702,2022-04-18,6,Trade Media Ads,Rate Lock,Trade Media,Scotsman,Campaign,2,0,961,196,0
9703,2022-05-08,4,UnfairAdvantage,NoDTI,Domain Display,Single image,Campaign,4,0,0,176,0
9704,2022-07-21,5,UnfairAdvantage,NoDTI,LinkedIn,Single image,Campaign,2,0,31,102,0
9705,2022-08-19,5,UnfairAdvantage,NoDTI,Domain Display,Single image,Campaign,4,0,11,73,0
9706,2022-05-21,4,UnfairAdvantage,one_page,Domain Display,NA,Campaign,1,0,0,163,0
9707,2022-05-17,4,CloserTwins,Cutdown1B,Domain Display,Video,Campaign,1,0,0,167,0
9708,2022-07-31,1,UnfairAdvantage,1099,Domain Display,Single image,Campaign,1,0,0,92,0
9709,2022-07-31,1,CloserTwins,Faceoff,Domain Display,NA,Campaign,1,0,0,92,0
9710,2022-10-08,2,UnfairAdvantage,1099,User ID Display,Single image,Campaign,4,0,0,23,0
9711,2022-07-27,3,CloseFaster,FasterAll,User ID Display,NA,Campaign,29,0,0,96,0
9712,2022-05-12,4,CloserTwins,Faceoff1,LinkedIn,Video,Campaign,2,0,0,172,0
9713,2022-07-29,4,CloseFaster,MoreAll,User ID Display,NA,Campaign,8,0,0,94,0
9714,2022-05-04,NA,UnfairAdvantage,All,LinkedIn,Carousel,Campaign,1,0,0,180,0
9715,2022-08-17,3,UnfairAdvantage,All,LinkedIn,Carousel,Campaign,1,0,0,75,0
9716,2022-07-26,3,CloserTwins,Cutdown1A,Domain Display,Video,Campaign,3,0,0,97,0
9717,2022-08-15,5,CloseFaster,NoDTI,LinkedIn,Single image,Campaign,2,0,0,77,0
9718,2022-06-15,3,UnfairAdvantage,one_page,Domain Display,NA,Campaign,1,0,0,138,0
9719,2022-05-21,6,Trade Media Ads,ROS1,Trade Media,Housingwire,Campaign,5,0,0,163,0
9720,2022-06-24,4,UnfairAdvantage,one_page,User ID Display,NA,Campaign,6,0,0,129,0
9721,2022-05-10,5,UnfairAdvantage,one_page,LinkedIn,Single image,Campaign,2,0,0,174,0
9722,2022-09-28,1,UnfairAdvantage,one_page,User ID Display,NA,Campaign,8,0,0,33,0
9723,2022-08-13,3,CloseFaster,NoDTI,LinkedIn,Single image,Campaign,1,0,0,79,0
9724,2022-08-25,4,CloserTwins,Faster,Domain Display,NA,Campaign,2,0,11,67,0
9725,2022-09-15,2,CloseFaster,MoreAll,User ID Display,NA,Campaign,6,0,0,46,0
9726,2022-08-16,6,SEM Ads,We Are America's CDFI,Google SEM,CPC,Campaign,3,0,0,76,0
9727,2022-07-06,5,UnfairAdvantage,Animated,Domain Display,Animated,Campaign,3,0,0,117,0
9728,2022-04-25,3,CloserTwins,CloseMore,Domain Display,NA,Campaign,2,0,3,189,0
9729,2022-05-14,4,CloseFaster,3steps,LinkedIn,Single image,Campaign,3,0,0,170,0
9730,2022-09-19,1,CloseFaster,3steps,LinkedIn,Single image,Campaign,1,0,0,42,0
9731,2022-05-13,1,CloserTwins,MoreLoans,LinkedIn,Video,Campaign,2,0,0,171,0
9732,2022-10-12,3,CloseFaster,FasterAll,User ID Display,NA,Campaign,21,0,0,19,0
9733,2022-09-20,5,UnfairAdvantage,one_page,LinkedIn,Single image,Campaign,4,0,0,41,0
9734,2022-07-29,5,CloserTwins,Faceoff,Domain Display,NA,Campaign,15,0,15,94,0
9735,2022-07-19,4,UnfairAdvantage,one_page,User ID Display,NA,Campaign,8,0,0,104,0
9736,2022-08-04,4,CloseFaster,NoDTI,LinkedIn,Single image,Campaign,1,0,0,88,0
9737,2022-05-30,5,CloserTwins,Competitors,Domain Display,NA,Campaign,3,0,0,154,0
9738,2022-07-31,1,CloserTwins,Cutdown1A,Domain Display,Video,Campaign,1,0,0,92,0
9739,2022-10-10,NA,(not set),NA,NA,NA,General traffic,1779,246,480176.999999999,21,0
9740,2022-10-24,6,CloserTwins,RTB,Trade Media,Inside_mortgage_finance_newsletter,Campaign,3,0,0,7,1
9741,2022-07-27,2,CloserTwins,Faceoff1,Facebook,Video,Campaign,1,0,0,96,0
9742,2022-08-26,4,UnfairAdvantage,1099,User ID Display,Single image,Campaign,2,0,0,66,0
9744,2022-10-15,2,CloseFaster,MoreAll,User ID Display,NA,Campaign,5,0,0,16,0
9745,2022-09-05,4,CloserTwins,MoreLoansAll,User ID Display,NA,Campaign,5,0,0,56,0
9746,2022-09-28,6,SEM Ads,We Are America's CDFI,Google SEM,CPC,Campaign,3,0,0,33,0
9747,2022-07-19,5,UnfairAdvantage,one_page,LinkedIn,Single image,Campaign,1,0,0,104,0
9748,2022-08-05,6,Trade Media Ads,NA,Trade Media,Chrisman,General traffic,1,0,0,87,0
9749,2022-08-15,NA,CloserTwins,Namaste,LinkedIn,Video,Campaign,2,0,91,77,0
9750,2022-04-19,6,CloserTwins,RTB,Trade Media,Inside_mortgage_finance_newsletter,Campaign,12,0,360.999999999999,195,0
9751,2022-09-07,4,UnfairAdvantage,NoDTI,User ID Display,NA,Campaign,20,0,0,54,0
9752,2022-10-10,4,UnfairAdvantage,one_page,Domain Display,NA,Campaign,12,0,0,21,0
9753,2022-10-20,3,UnfairAdvantage,one_page,User ID Display,NA,Campaign,11,0,0,11,1
9754,2022-07-16,4,UnfairAdvantage,NoDTI,User ID Display,Single image,Campaign,5,0,0,107,0
9755,2022-05-13,4,CloserTwins,Cutdown1A,LinkedIn,Video,Campaign,2,0,0,171,0
9756,2022-06-02,6,SEM Ads,We Are America's CDFI,Google SEM,CPC,Campaign,4,0,902,151,0
9757,2022-06-30,6,Trade Media Ads,NA,Trade Media,Chrisman,General traffic,2,0,3,123,0
9758,2022-08-13,4,UnfairAdvantage,one_page,User ID Display,NA,Campaign,2,0,0,79,0
9759,2022-08-10,4,CloserTwins,MoreLoansAll,Domain Display,NA,Campaign,1,0,0,82,0
9760,2022-10-24,NA,CloserTwins,EarlyBird,LinkedIn,Single image,Campaign,2,0,97,7,1
9761,2022-08-23,6,SEM Ads,We Are America's CDFI,Google SEM,CPC,Campaign,4,0,28,69,0
9762,2022-09-11,4,UnfairAdvantage,1099,Domain Display,Single image,Campaign,5,0,0,50,0
9763,2022-08-05,4,CloserTwins,Cutdown1B,Domain Display,Video,Campaign,2,0,2282,87,0
9764,2022-09-16,1,CloseFaster,FasterAll,User ID Display,NA,Campaign,23,0,0,45,0
9765,2022-06-02,6,Trade Media Ads,300x250,Trade Media,National_mortgage_news,Campaign,4,0,128,151,0
9766,2022-05-22,5,CloserTwins,Paperwork,LinkedIn,Video,Campaign,1,0,0,162,0
9767,2022-05-08,1,CloserTwins,Cutdown1B,Facebook,Video,Campaign,1,0,0,176,0
9768,2022-10-06,1,UnfairAdvantage,one_page,User ID Display,NA,Campaign,9,0,0,25,0
9769,2022-04-19,4,CloseFaster,NoDTI,LinkedIn,Single image,Campaign,4,0,0,195,0
9770,2022-05-05,2,UnfairAdvantage,Animated,Domain Display,Animated,Campaign,1,0,2,179,0
